co2,greenhouse,species,plant_no,date,start_pot_weight_kg,water.added.l,result_pot_weight_kg,
ambient,E,DPE,4W,10/3/20,7.8,0.2,8,
ambient,E,DPE,5W,10/3/20,7.9,0.1,8,
ambient,E,ACY,1W,11/3/20,,,,
ambient,E,ACY,2W,11/3/20,,,,
ambient,E,ACY,3W,11/3/20,,,,
ambient,E,ACY,5W,11/3/20,,,,
ambient,E,ACY,2D,11/3/20,,,,
ambient,E,CAL,1W,11/3/20,7.7,0.3,8,
ambient,E,CAL,2W,11/3/20,7.9,0.1,8,
ambient,E,CAL,3W,11/3/20,7.9,0.1,8,
ambient,E,CAL,4W,11/3/20,7.7,0.3,8,
ambient,E,CAL,5W,11/3/20,7.6,0.4,8,
ambient,E,ROF,1W,11/3/20,,,,
ambient,E,ROF,2W,11/3/20,,,,
ambient,E,ROF,3W,11/3/20,,,,
ambient,E,ROF,4W,11/3/20,,,,
ambient,E,ROF,5W,11/3/20,,,,
ambient,E,LST,1W,11/3/20,7.8,0.2,8,
ambient,E,LST,2W,11/3/20,,,,
ambient,E,LST,3W,11/3/20,7.6,0.4,8,
ambient,E,LST,4W,11/3/20,7.8,0.2,8,
ambient,E,LST,1D,11/3/20,8,0,8,
ambient,E,DPE,1W,11/3/20,8,0,8,
ambient,E,DPE,2W,11/3/20,7.6,0.4,8,
ambient,E,DPE,3W,11/3/20,7.9,0.1,8,
ambient,E,DPE,4W,11/3/20,7.8,0.2,8,
ambient,E,DPE,5W,11/3/20,8,0,8,
ambient,E,ACY,1W,12/3/20,7.4,0.2,7.6,
ambient,E,ACY,2W,12/3/20,7.6,0,7.6,
ambient,E,ACY,3W,12/3/20,7.5,0.1,7.6,
ambient,E,ACY,5W,12/3/20,7.4,0.2,7.6,
ambient,E,ACY,2D,12/3/20,,,,
ambient,E,CAL,1W,12/3/20,7.8,0.2,8,
ambient,E,CAL,2W,12/3/20,7.9,0.1,8,
ambient,E,CAL,3W,12/3/20,7.7,0.3,8,
ambient,E,CAL,4W,12/3/20,7.8,0.2,8,
ambient,E,CAL,5W,12/3/20,7.5,0.5,8,
ambient,E,ROF,1W,12/3/20,8,0,8,
ambient,E,ROF,2W,12/3/20,7.9,0,7.9,
ambient,E,ROF,3W,12/3/20,7.9,0,7.9,
ambient,E,ROF,4W,12/3/20,7.4,0.4,7.8,
ambient,E,ROF,5W,12/3/20,7.7,0.1,7.8,
ambient,E,LST,1W,12/3/20,7.9,0.1,8,
ambient,E,LST,2W,12/3/20,,,,
ambient,E,LST,3W,12/3/20,7.7,0.3,8,
ambient,E,LST,4W,12/3/20,7.7,0.3,8,
ambient,E,LST,1D,12/3/20,7.9,0.1,8,
ambient,E,DPE,1W,12/3/20,7.9,0,7.9,
ambient,E,DPE,2W,12/3/20,8.2,0,8.2,
ambient,E,DPE,3W,12/3/20,7.9,0,7.9,
ambient,E,DPE,4W,12/3/20,7.8,0,7.8,
ambient,E,DPE,5W,12/3/20,7.9,0,7.9,
ambient,E,ACY,1W,13/03/2020,7.5,0,7.5,
ambient,E,ACY,2W,13/03/2020,7.5,0,7.5,
ambient,E,ACY,3W,13/03/2020,7.4,0,7.4,
ambient,E,ACY,5W,13/03/2020,7.3,0.1,7.4,
ambient,E,ACY,2D,13/03/2020,,,,
ambient,E,CAL,1W,13/03/2020,7.6,0.2,7.8,
ambient,E,CAL,2W,13/03/2020,7.8,0,7.8,
ambient,E,CAL,3W,13/03/2020,7.9,0,7.9,
ambient,E,CAL,4W,13/03/2020,7.8,0,7.8,
ambient,E,CAL,5W,13/03/2020,7.6,0.2,7.8,
ambient,E,ROF,1W,13/03/2020,7.7,0,7.7,
ambient,E,ROF,2W,13/03/2020,7.8,0,7.8,
ambient,E,ROF,3W,13/03/2020,7.8,0,7.8,
ambient,E,ROF,4W,13/03/2020,7.4,0.3,7.7,
ambient,E,ROF,5W,13/03/2020,7.6,0.1,7.7,
ambient,E,LST,1W,13/03/2020,7.8,0.2,8,
ambient,E,LST,2W,13/03/2020,,,,
ambient,E,LST,3W,13/03/2020,7.6,0.4,8,
ambient,E,LST,4W,13/03/2020,7.9,0.1,8,
ambient,E,LST,1D,13/03/2020,7.9,0.1,8,
ambient,E,DPE,1W,13/03/2020,7.9,0,7.9,
ambient,E,DPE,2W,13/03/2020,8.1,0,8.1,
ambient,E,DPE,3W,13/03/2020,7.9,0,7.9,
ambient,E,DPE,4W,13/03/2020,7.7,0,7.7,
ambient,E,DPE,5W,13/03/2020,7.7,0,7.7,
ambient,E,ACY,1W,16/03/2020,7.1,0.2,7.3,
ambient,E,ACY,2W,16/03/2020,7.3,0,7.3,
ambient,E,ACY,3W,16/03/2020,7.1,0.2,7.3,
ambient,E,ACY,5W,16/03/2020,6.9,0.4,7.3,
ambient,E,ACY,2D,16/03/2020,,,,
ambient,E,CAL,1W,16/03/2020,7.3,0.1,7.4,
ambient,E,CAL,2W,16/03/2020,7.6,0,7.6,
ambient,E,CAL,3W,16/03/2020,7.6,0,7.6,
ambient,E,CAL,4W,16/03/2020,7.6,0,7.6,
ambient,E,CAL,5W,16/03/2020,6.6,0.8,7.4,
ambient,E,ROF,1W,16/03/2020,7.6,0,7.6,
ambient,E,ROF,2W,16/03/2020,7.7,0,7.7,
ambient,E,ROF,3W,16/03/2020,7.6,0,7.6,
ambient,E,ROF,4W,16/03/2020,6.9,0.7,7.6,
ambient,E,ROF,5W,16/03/2020,7.5,0.1,7.6,
ambient,E,LST,1W,16/03/2020,7.4,0,7.4,
ambient,E,LST,2W,16/03/2020,,,,
ambient,E,LST,3W,16/03/2020,7,0.4,7.4,
ambient,E,LST,4W,16/03/2020,7.3,0.1,7.4,
ambient,E,LST,1D,16/03/2020,7.8,0,7.8,
ambient,E,DPE,1W,16/03/2020,7.8,0,7.8,
ambient,E,DPE,2W,16/03/2020,7.9,0,7.9,
ambient,E,DPE,3W,16/03/2020,7.6,0,7.6,
ambient,E,DPE,4W,16/03/2020,7.1,0.5,7.6,
ambient,E,DPE,5W,16/03/2020,7.4,0.2,7.6,
ambient,E,ACY,1W,18/03/2020,7.2,0,7.2,
ambient,E,ACY,2W,18/03/2020,7.3,0,7.3,
ambient,E,ACY,3W,18/03/2020,7.3,0,7.3,
ambient,E,ACY,5W,18/03/2020,7.2,0,7.2,
ambient,E,ACY,2D,18/03/2020,,,,
ambient,E,CAL,1W,18/03/2020,7.3,0,7.3,
ambient,E,CAL,2W,18/03/2020,7.6,0,7.6,
ambient,E,CAL,3W,18/03/2020,7.6,0,7.6,
ambient,E,CAL,4W,18/03/2020,7.5,0,7.5,
ambient,E,CAL,5W,18/03/2020,7.1,0.2,7.3,
ambient,E,ROF,1W,18/03/2020,7.6,0,7.6,
ambient,E,ROF,2W,18/03/2020,7.7,0,7.7,
ambient,E,ROF,3W,18/03/2020,7.5,0,7.5,
ambient,E,ROF,4W,18/03/2020,7.5,0,7.5,
ambient,E,ROF,5W,18/03/2020,7.5,0,7.5,
ambient,E,LST,1W,18/03/2020,7.3,0.1,7.4,
ambient,E,LST,2W,18/03/2020,,,,
ambient,E,LST,3W,18/03/2020,7.2,0.2,7.4,
ambient,E,LST,4W,18/03/2020,7.3,0.1,7.4,
ambient,E,LST,1D,18/03/2020,7.7,0,7.7,*flower
ambient,E,DPE,1W,18/03/2020,7.8,0,7.8,
ambient,E,DPE,2W,18/03/2020,7.8,0,7.8,
ambient,E,DPE,3W,18/03/2020,7.5,0,7.5,
ambient,E,DPE,4W,18/03/2020,7.6,0,7.6,
ambient,E,DPE,5W,18/03/2020,7.5,0,7.5,
ambient,E,ACY,1W,20/03/2020,7.1,0.1,7.2,
ambient,E,ACY,2W,20/03/2020,7.1,0.1,7.2,
ambient,E,ACY,3W,20/03/2020,7.2,0,7.2,
ambient,E,ACY,5W,20/03/2020,6.9,0.3,7.2,
ambient,E,ACY,2D,20/03/2020,,,,
ambient,E,CAL,1W,20/03/2020,7.2,0.1,7.3,
ambient,E,CAL,2W,20/03/2020,7.4,0,7.4,
ambient,E,CAL,3W,20/03/2020,7.4,0,7.4,
ambient,E,CAL,4W,20/03/2020,7.4,0,7.4,
ambient,E,CAL,5W,20/03/2020,6.7,0.6,7.3,
ambient,E,ROF,1W,20/03/2020,7.6,0,7.6,
ambient,E,ROF,2W,20/03/2020,7.6,0,7.6,
ambient,E,ROF,3W,20/03/2020,7.5,0,7.5,
ambient,E,ROF,4W,20/03/2020,7.2,0.2,7.4,
ambient,E,ROF,5W,20/03/2020,7.4,0,7.4,
ambient,E,LST,1W,20/03/2020,7.3,0.1,7.4,
ambient,E,LST,2W,20/03/2020,,,,
ambient,E,LST,3W,20/03/2020,6.9,0.5,7.4,
ambient,E,LST,4W,20/03/2020,7.1,0.3,7.4,
ambient,E,LST,1D,20/03/2020,7.6,0,7.6,
ambient,E,DPE,1W,20/03/2020,7.8,0,7.8,
ambient,E,DPE,2W,20/03/2020,7.7,0,7.7,
ambient,E,DPE,3W,20/03/2020,7.5,0,7.5,
ambient,E,DPE,4W,20/03/2020,7.4,0,7.4,
ambient,E,DPE,5W,20/03/2020,7.4,0,7.4,
ambient,E,ACY,1W,23/03/2020,6.9,0.1,7,
ambient,E,ACY,2W,23/03/2020,7.1,0.4,7.5,
ambient,E,ACY,3W,23/03/2020,7,0.2,7.2,
ambient,E,ACY,5W,23/03/2020,6.8,0.2,7,
ambient,E,ACY,2D,23/03/2020,,,,
ambient,E,CAL,1W,23/03/2020,7.2,0,7.2,
ambient,E,CAL,2W,23/03/2020,7.3,0,7.3,
ambient,E,CAL,3W,23/03/2020,7.3,0,7.3,
ambient,E,CAL,4W,23/03/2020,7.2,0,7.2,
ambient,E,CAL,5W,23/03/2020,7.2,0,7.2,
ambient,E,ROF,1W,23/03/2020,7.5,0,7.5,
ambient,E,ROF,2W,23/03/2020,7.5,0,7.5,
ambient,E,ROF,3W,23/03/2020,7.4,0,7.4,
ambient,E,ROF,4W,23/03/2020,6.9,0.1,7,
ambient,E,ROF,5W,23/03/2020,7.3,0,7.3,
ambient,E,LST,1W,23/03/2020,7.1,0,7.1,
ambient,E,LST,2W,23/03/2020,,,,
ambient,E,LST,3W,23/03/2020,7.3,0,7.3,
ambient,E,LST,4W,23/03/2020,7.1,0,7.1,
ambient,E,LST,1D,23/03/2020,7.5,0,7.5,
ambient,E,DPE,1W,23/03/2020,7.7,0,7.7,
ambient,E,DPE,2W,23/03/2020,7.5,0,7.5,
ambient,E,DPE,3W,23/03/2020,7.4,0,7.4,
ambient,E,DPE,4W,23/03/2020,7.2,0,7.2,
ambient,E,DPE,5W,23/03/2020,7.2,0,7.2,
ambient,E,ACY,1W,25/03/2020,7.1,0,7.1,
ambient,E,ACY,2W,25/03/2020,7.5,0,7.5,
ambient,E,ACY,3W,25/03/2020,7.2,0,7.2,
ambient,E,ACY,5W,25/03/2020,7,0,7,
ambient,E,ACY,2D,25/03/2020,,,,
ambient,E,CAL,1W,25/03/2020,7.1,0.1,7.2,
ambient,E,CAL,2W,25/03/2020,7.3,0,7.3,
ambient,E,CAL,3W,25/03/2020,7.3,0,7.3,
ambient,E,CAL,4W,25/03/2020,7.2,0,7.2,
ambient,E,CAL,5W,25/03/2020,6.6,0.6,7.2,
ambient,E,ROF,1W,25/03/2020,7.5,0,7.5,
ambient,E,ROF,2W,25/03/2020,7.5,0,7.5,
ambient,E,ROF,3W,25/03/2020,7.3,0,7.3,
ambient,E,ROF,4W,25/03/2020,6.8,0.5,7.3,
ambient,E,ROF,5W,25/03/2020,7.3,0,7.3,
ambient,E,LST,1W,25/03/2020,7,0.3,7.3,
ambient,E,LST,2W,25/03/2020,,,,
ambient,E,LST,3W,25/03/2020,6.7,0.6,7.3,
ambient,E,LST,4W,25/03/2020,7.1,0.2,7.3,
ambient,E,LST,1D,25/03/2020,7.5,0,7.5,
ambient,E,DPE,1W,25/03/2020,7.7,0,7.7,
ambient,E,DPE,2W,25/03/2020,7.5,0,7.5,
ambient,E,DPE,3W,25/03/2020,7.4,0,7.4,
ambient,E,DPE,4W,25/03/2020,7,0.3,7.3,
ambient,E,DPE,5W,25/03/2020,7.2,0.1,7.3,
ambient,E,ACY,1W,28/03/2020,7,0,7,
ambient,E,ACY,2W,28/03/2020,7.3,0,7.3,
ambient,E,ACY,3W,28/03/2020,7.1,0,7.1,
ambient,E,ACY,5W,28/03/2020,6.7,0.3,7,
ambient,E,ACY,2D,28/03/2020,,,,
ambient,E,CAL,1W,28/03/2020,6.9,0.1,7,
ambient,E,CAL,2W,28/03/2020,7.2,0,7.2,
ambient,E,CAL,3W,28/03/2020,7.2,0,7.2,
ambient,E,CAL,4W,28/03/2020,7.2,0,7.2,
ambient,E,CAL,5W,28/03/2020,6.4,0.6,7,
ambient,E,ROF,1W,28/03/2020,7.4,0,7.4,
ambient,E,ROF,2W,28/03/2020,7.5,0,7.5,
ambient,E,ROF,3W,28/03/2020,7.2,0,7.2,
ambient,E,ROF,4W,28/03/2020,6.6,0.6,7.2,
ambient,E,ROF,5W,28/03/2020,7.1,0.1,7.2,
ambient,E,LST,1W,28/03/2020,7,0.2,7.2,
ambient,E,LST,2W,28/03/2020,,,,
ambient,E,LST,3W,28/03/2020,6.6,0.6,7.2,
ambient,E,LST,4W,28/03/2020,6.9,0.3,7.2,
ambient,E,LST,1D,28/03/2020,7.5,0,7.5,
ambient,E,DPE,1W,28/03/2020,7.7,0,7.7,
ambient,E,DPE,2W,28/03/2020,7.3,0,7.3,
ambient,E,DPE,3W,28/03/2020,7.3,0,7.3,
ambient,E,DPE,4W,28/03/2020,7,0.2,7.2,
ambient,E,DPE,5W,28/03/2020,7.1,0.1,7.2,
ambient,E,ACY,1W,1/4/20,6.9,0.1,7,
ambient,E,ACY,2W,1/4/20,7.2,0,7.2,
ambient,E,ACY,3W,1/4/20,7,0,7,
ambient,E,ACY,5W,1/4/20,6.7,0.3,7.3,
ambient,E,ACY,2D,1/4/20,,,,
ambient,E,CAL,1W,1/4/20,6.9,0.1,7,
ambient,E,CAL,2W,1/4/20,7.1,0,7.1,
ambient,E,CAL,3W,1/4/20,7,0,7,
ambient,E,CAL,4W,1/4/20,7.1,0,7.1,
ambient,E,CAL,5W,1/4/20,6.9,0.1,7,
ambient,E,ROF,1W,1/4/20,7.3,0,7.3,
ambient,E,ROF,2W,1/4/20,7.4,0,7.4,
ambient,E,ROF,3W,1/4/20,7.1,0.1,7.2,
ambient,E,ROF,4W,1/4/20,6.6,0.6,7.2,
ambient,E,ROF,5W,1/4/20,7.1,0.1,7.2,
ambient,E,LST,1W,1/4/20,6.9,0.2,7.1,
ambient,E,LST,2W,1/4/20,,,,
ambient,E,LST,3W,1/4/20,6.6,0.5,7.1,
ambient,E,LST,4W,1/4/20,6.9,0.2,7.1,
ambient,E,LST,1D,1/4/20,7.4,0,7.4,
ambient,E,DPE,1W,1/4/20,7.6,0,7.6,
ambient,E,DPE,2W,1/4/20,7.1,0,7.1,
ambient,E,DPE,3W,1/4/20,7.1,0,7.1,
ambient,E,DPE,4W,1/4/20,6.8,0.3,7.1,
ambient,E,DPE,5W,1/4/20,7.1,0,7.1,
ambient,E,ACY,1W,3/4/20,6.9,0.3,7.2,
ambient,E,ACY,2W,3/4/20,7.1,0,7.1,
ambient,E,ACY,3W,3/4/20,6.9,0.3,7.2,
ambient,E,ACY,5W,3/4/20,6.8,0.4,7.2,
ambient,E,ACY,2D,3/4/20,,,,
ambient,E,CAL,1W,3/4/20,6.9,0.3,7.2,
ambient,E,CAL,2W,3/4/20,7,0.2,7.2,
ambient,E,CAL,3W,3/4/20,7,0.2,7.2,
ambient,E,CAL,4W,3/4/20,7,0.2,7.2,
ambient,E,CAL,5W,3/4/20,6.4,0.8,7.2,
ambient,E,ROF,1W,3/4/20,7.2,0,7.2,
ambient,E,ROF,2W,3/4/20,7.4,0,7.4,
ambient,E,ROF,3W,3/4/20,7.2,0,7.2,
ambient,E,ROF,4W,3/4/20,6.7,0.4,7.1,
ambient,E,ROF,5W,3/4/20,7.1,0,7.1,
ambient,E,LST,1W,3/4/20,7,0.1,7.1,
ambient,E,LST,2W,3/4/20,,,,
ambient,E,LST,3W,3/4/20,6.6,0.5,7.1,
ambient,E,LST,4W,3/4/20,6.9,0.2,7.1,
ambient,E,LST,1D,3/4/20,7.3,0,7.3,
ambient,E,DPE,1W,3/4/20,7.6,0,7.6,
ambient,E,DPE,2W,3/4/20,7,0.1,7.1,
ambient,E,DPE,3W,3/4/20,7.1,0,7.1,
ambient,E,DPE,4W,3/4/20,6.9,0.2,7.1,
ambient,E,DPE,5W,3/4/20,7,0.1,7.1,
ambient,E,ACY,1W,6/4/20,7,0,7,
ambient,E,ACY,2W,6/4/20,7.1,0,7.1,
ambient,E,ACY,3W,6/4/20,7.1,0,7.1,
ambient,E,ACY,5W,6/4/20,6.8,0.2,7,
ambient,E,ACY,2D,6/4/20,,,,
ambient,E,CAL,1W,6/4/20,6.9,0.1,7,
ambient,E,CAL,2W,6/4/20,7.1,0,7.1,
ambient,E,CAL,3W,6/4/20,7.1,0,7.1,
ambient,E,CAL,4W,6/4/20,7.1,0,7.1,
ambient,E,CAL,5W,6/4/20,6.4,0.6,7,
ambient,E,ROF,1W,6/4/20,7.2,0,7.2,
ambient,E,ROF,2W,6/4/20,7.3,0,7.3,
ambient,E,ROF,3W,6/4/20,7.2,0,7.2,
ambient,E,ROF,4W,6/4/20,6.4,0.6,7,
ambient,E,ROF,5W,6/4/20,7,0,7,
ambient,E,LST,1W,6/4/20,6.9,0.1,7,
ambient,E,LST,2W,6/4/20,,,,
ambient,E,LST,3W,6/4/20,6.5,0.5,7,
ambient,E,LST,4W,6/4/20,6.7,0.3,7,
ambient,E,LST,1D,6/4/20,7.3,0,7.3,
ambient,E,DPE,1W,6/4/20,7.6,0,7.6,
ambient,E,DPE,2W,6/4/20,7.7,0,7.7,
ambient,E,DPE,3W,6/4/20,7,0,7,
ambient,E,DPE,4W,6/4/20,6.7,0.3,7,
ambient,E,DPE,5W,6/4/20,7.3,0,7.3,
ambient,E,ACY,1W,8/4/20,6.8,0.2,7,
ambient,E,ACY,2W,8/4/20,7,0,7,
ambient,E,ACY,3W,8/4/20,7,0,7,
ambient,E,ACY,5W,8/4/20,6.7,0.3,7,
ambient,E,ACY,2D,8/4/20,,,,
ambient,E,CAL,1W,8/4/20,6.9,0.1,7,
ambient,E,CAL,2W,8/4/20,7,0,7,
ambient,E,CAL,3W,8/4/20,7.1,0,7.1,
ambient,E,CAL,4W,8/4/20,7,0,7,
ambient,E,CAL,5W,8/4/20,6.6,0.4,7,
ambient,E,ROF,1W,8/4/20,7.1,0,7.1,
ambient,E,ROF,2W,8/4/20,7.2,0,7.2,
ambient,E,ROF,3W,8/4/20,7.1,0,7.1,
ambient,E,ROF,4W,8/4/20,6.6,0.4,7,
ambient,E,ROF,5W,8/4/20,6.9,0.1,7,
ambient,E,LST,1W,8/4/20,6.8,0.2,7,
ambient,E,LST,2W,8/4/20,,,,
ambient,E,LST,3W,8/4/20,6.6,0.4,7,
ambient,E,LST,4W,8/4/20,6.9,0.1,7,
ambient,E,LST,1D,8/4/20,7.2,0,7.2,
ambient,E,DPE,1W,8/4/20,7.6,0,7.6,
ambient,E,DPE,2W,8/4/20,6.9,0.1,7,
ambient,E,DPE,3W,8/4/20,6.9,0.1,7,
ambient,E,DPE,4W,8/4/20,6.8,0.2,7,
ambient,E,DPE,5W,8/4/20,6.9,0.1,7,
ambient,E,ACY,1W,9/4/20,7,0,7,
ambient,E,ACY,2W,9/4/20,7,0,7,
ambient,E,ACY,3W,9/4/20,7,0,7,
ambient,E,ACY,5W,9/4/20,6.9,0.1,7,
ambient,E,ACY,2D,9/4/20,,,,
ambient,E,CAL,1W,9/4/20,6.9,0.1,7,
ambient,E,CAL,2W,9/4/20,6.9,0.1,7,
ambient,E,CAL,3W,9/4/20,7.1,0,7.1,
ambient,E,CAL,4W,9/4/20,6.9,0.1,7,
ambient,E,CAL,5W,9/4/20,6.7,0.3,7,
ambient,E,ROF,1W,9/4/20,7.1,0,7.1,
ambient,E,ROF,2W,9/4/20,7.2,0,7.2,
ambient,E,ROF,3W,9/4/20,7.1,0,7.1,
ambient,E,ROF,4W,9/4/20,6.3,0.7,7,
ambient,E,ROF,5W,9/4/20,7,0,7,
ambient,E,LST,1W,9/4/20,7,0,7,
ambient,E,LST,2W,9/4/20,,,,
ambient,E,LST,3W,9/4/20,6.8,0.2,7,
ambient,E,LST,4W,9/4/20,6.9,0.1,7,
ambient,E,LST,1D,9/4/20,7.3,0,7.3,
ambient,E,DPE,1W,9/4/20,7.6,0,7.6,
ambient,E,DPE,2W,9/4/20,7,0,7,
ambient,E,DPE,3W,9/4/20,7,0,7,
ambient,E,DPE,4W,9/4/20,6.9,0.1,7,
ambient,E,DPE,5W,9/4/20,7,0,7,
ambient,E,ACY,1W,10/4/20,7,0,7,
ambient,E,ACY,2W,10/4/20,7,0,7,
ambient,E,ACY,3W,10/4/20,7,0,7,
ambient,E,ACY,5W,10/4/20,6.8,0.2,7,
ambient,E,ACY,2D,10/4/20,,,,
ambient,E,CAL,1W,10/4/20,6.9,0.1,7,
ambient,E,CAL,2W,10/4/20,7,0,7,
ambient,E,CAL,3W,10/4/20,7,0,7,
ambient,E,CAL,4W,10/4/20,6.8,0.2,7,
ambient,E,CAL,5W,10/4/20,6.6,0.4,7,
ambient,E,ROF,1W,10/4/20,7.1,0,7.1,
ambient,E,ROF,2W,10/4/20,7.2,0,7.2,
ambient,E,ROF,3W,10/4/20,7,0,7,
ambient,E,ROF,4W,10/4/20,6.8,0.2,7,
ambient,E,ROF,5W,10/4/20,7,0,7,
ambient,E,LST,1W,10/4/20,6.9,0.1,7,
ambient,E,LST,2W,10/4/20,,,,
ambient,E,LST,3W,10/4/20,6.7,0.3,7,
ambient,E,LST,4W,10/4/20,6.9,0.1,7,
ambient,E,LST,1D,10/4/20,7.2,0,7.2,
ambient,E,DPE,1W,10/4/20,7.5,0,7.5,
ambient,E,DPE,2W,10/4/20,6.9,0.1,7,
ambient,E,DPE,3W,10/4/20,7,0,7,
ambient,E,DPE,4W,10/4/20,6.8,0.2,7,
ambient,E,DPE,5W,10/4/20,7,0,7,
ambient,E,ACY,1W,11/4/20,,,,
ambient,E,ACY,2W,11/4/20,,,,
ambient,E,ACY,3W,11/4/20,,,,
ambient,E,ACY,5W,11/4/20,,,,
ambient,E,ACY,2D,11/4/20,,,,
ambient,E,CAL,1W,11/4/20,6.9,0,6.9,
ambient,E,CAL,2W,11/4/20,6.9,0,6.9,
ambient,E,CAL,3W,11/4/20,7,0,7,
ambient,E,CAL,4W,11/4/20,7.1,0,7.1,
ambient,E,CAL,5W,11/4/20,6.7,0,6.7,
ambient,E,ROF,1W,11/4/20,7,0,7,
ambient,E,ROF,2W,11/4/20,7.1,0,7.1,
ambient,E,ROF,3W,11/4/20,6.9,0.1,7,
ambient,E,ROF,4W,11/4/20,6.6,0.4,7,
ambient,E,ROF,5W,11/4/20,7,0,7,
ambient,E,LST,1W,11/4/20,6.9,0.1,7,
ambient,E,LST,2W,11/4/20,,,,
ambient,E,LST,3W,11/4/20,6.7,0.3,7,
ambient,E,LST,4W,11/4/20,6.8,0.2,7,
ambient,E,LST,1D,11/4/20,7.1,0,7.1,
ambient,E,DPE,1W,11/4/20,7.4,0,7.4,
ambient,E,DPE,2W,11/4/20,6.9,0.1,7,
ambient,E,DPE,3W,11/4/20,6.9,0.1,7,
ambient,E,DPE,4W,11/4/20,6.8,0.2,7,
ambient,E,DPE,5W,11/4/20,6.9,0.1,7,
ambient,E,ACY,1W,12/4/20,,,,
ambient,E,ACY,2W,12/4/20,,,,
ambient,E,ACY,3W,12/4/20,,,,
ambient,E,ACY,5W,12/4/20,,,,
ambient,E,ACY,2D,12/4/20,,,,
ambient,E,CAL,1W,12/4/20,,,,
ambient,E,CAL,2W,12/4/20,,,,
ambient,E,CAL,3W,12/4/20,,,,
ambient,E,CAL,4W,12/4/20,,,,
ambient,E,CAL,5W,12/4/20,,,,
ambient,E,ROF,1W,12/4/20,7.1,0,7.1,
ambient,E,ROF,2W,12/4/20,7.2,0,7.2,
ambient,E,ROF,3W,12/4/20,7.1,0,7.1,
ambient,E,ROF,4W,12/4/20,6.7,0.3,7,
ambient,E,ROF,5W,12/4/20,6.9,0.1,7,
ambient,E,LST,1W,12/4/20,7,0,7,
ambient,E,LST,2W,12/4/20,,,,
ambient,E,LST,3W,12/4/20,6.8,0.2,7,
ambient,E,LST,4W,12/4/20,6.9,0.1,7,
ambient,E,LST,1D,12/4/20,7.2,0,7.2,
ambient,E,DPE,1W,12/4/20,7.5,0,7.5,
ambient,E,DPE,2W,12/4/20,6.9,0,6.9,
ambient,E,DPE,3W,12/4/20,7.1,0,7.1,
ambient,E,DPE,4W,12/4/20,6.9,0,6.9,
ambient,E,DPE,5W,12/4/20,7,0,7,
ambient,E,ACY,1W,13/04/2020,,,,
ambient,E,ACY,2W,13/04/2020,,,,
ambient,E,ACY,3W,13/04/2020,,,,
ambient,E,ACY,5W,13/04/2020,,,,
ambient,E,ACY,2D,13/04/2020,,,,
ambient,E,CAL,1W,13/04/2020,,,,
ambient,E,CAL,2W,13/04/2020,,,,
ambient,E,CAL,3W,13/04/2020,,,,
ambient,E,CAL,4W,13/04/2020,,,,
ambient,E,CAL,5W,13/04/2020,,,,
ambient,E,ROF,1W,13/04/2020,7.1,0,7.1,
ambient,E,ROF,2W,13/04/2020,7.1,0,7.1,
ambient,E,ROF,3W,13/04/2020,7,0,7,
ambient,E,ROF,4W,13/04/2020,6.6,0.4,7,
ambient,E,ROF,5W,13/04/2020,6.9,0.1,7,
ambient,E,LST,1W,13/04/2020,6.9,0,6.9,
ambient,E,LST,2W,13/04/2020,,,,
ambient,E,LST,3W,13/04/2020,6.7,0,6.7,
ambient,E,LST,4W,13/04/2020,6.9,0,6.9,
ambient,E,LST,1D,13/04/2020,7.2,0,7.2,
ambient,E,DPE,1W,13/04/2020,,,,
ambient,E,DPE,2W,13/04/2020,,,,
ambient,E,DPE,3W,13/04/2020,,,,
ambient,E,DPE,4W,13/04/2020,,,,
ambient,E,DPE,5W,13/04/2020,,,,
ambient,E,ACY,1W,14/04/2020,,,,
ambient,E,ACY,2W,14/04/2020,,,,
ambient,E,ACY,3W,14/04/2020,,,,
ambient,E,ACY,5W,14/04/2020,,,,
ambient,E,ACY,2D,14/04/2020,,,,
ambient,E,CAL,1W,14/04/2020,,,,
ambient,E,CAL,2W,14/04/2020,,,,
ambient,E,CAL,3W,14/04/2020,,,,
ambient,E,CAL,4W,14/04/2020,,,,
ambient,E,CAL,5W,14/04/2020,,,,
ambient,E,ROF,1W,14/04/2020,6.9,0.1,7,
ambient,E,ROF,2W,14/04/2020,6.9,0.1,7,
ambient,E,ROF,3W,14/04/2020,7,0,7,
ambient,E,ROF,4W,14/04/2020,6.5,0.5,7,
ambient,E,ROF,5W,14/04/2020,7,0,7,
ambient,E,LST,1W,14/04/2020,,,,
ambient,E,LST,2W,14/04/2020,,,,
ambient,E,LST,3W,14/04/2020,,,,
ambient,E,LST,4W,14/04/2020,,,,
ambient,E,LST,1D,14/04/2020,,,,
ambient,E,DPE,1W,14/04/2020,,,,
ambient,E,DPE,2W,14/04/2020,,,,
ambient,E,DPE,3W,14/04/2020,,,,
ambient,E,DPE,4W,14/04/2020,,,,
ambient,E,DPE,5W,14/04/2020,,,,
ambient,E,ACY,1W,16/04/2020,,,,
ambient,E,ACY,2W,16/04/2020,,,,
ambient,E,ACY,3W,16/04/2020,,,,
ambient,E,ACY,5W,16/04/2020,,,,
ambient,E,ACY,2D,16/04/2020,,,,
ambient,E,CAL,1W,16/04/2020,,,,
ambient,E,CAL,2W,16/04/2020,,,,
